JAN,320780.99
FEB,343348.59
MAR,366173.79
APR,398566.99
MAY,393217.19
JUN,405016.19
JUL,356495.39
AUG,368726.79
SEP,392034.99
OCT,376054.59
NOV,374945.99
DEC,423103.39
