JAN,1630.8
FEB,2248.87
MAR,2349.53
APR,2362.4
MAY,2238.33
JUN,2445.93
JUL,1816.47
AUG,1803.87
SEP,1934.4
OCT,2107.8
NOV,1761.8
DEC,1970.47
