JAN,23301.33
FEB,22301.67
MAR,21862
APR,21080
MAY,22263
JUN,22544.67
JUL,22307.67
AUG,21392.67
SEP,15476.67
OCT,15476.67
NOV,15476.67
DEC,15476.67
