JAN,17056.17,15526.17,6440.17,961.67,406
FEB,16162.17,14979.83,8252.5,1904.33,518.33
MAR,17380.67,15261.33,11177.83,746.17,587
APR,17871.33,15553,7791.17,739.17,174.33
MAY,17462.67,13512,6174.67,929.5,400.33
JUN,16823.33,11570.17,4378.5,1106.5,480.5
JUL,17805.83,9311.17,2915.83,740.17,310.17
AUG,15411,6689.33,1899.67,608.17,373.5
SEP,15069.83,6015.67,1539.67,606.83,0
OCT,15637.83,7840.67,1409.5,604.33,0
NOV,15422.67,8356.5,1168.67,516.17,0
DEC,15689.33,6129.67,1332.83,2065.33,0
