JAN,2740
FEB,1149
MAR,1171.33
APR,1140
MAY,1198.33
JUN,1076.33
JUL,1130.67
AUG,1183.33
SEP,1166.67
OCT,1166.67
NOV,1166.67
DEC,1166.67
