JAN,70115.41
FEB,62284.94
MAR,70121.91
APR,93059.56
MAY,86033.55
JUN,82782.93
JUL,80210.99
AUG,77738.49
SEP,86010.39
OCT,93508.16
NOV,88000.44
DEC,85940.35
