JAN,54897.61
FEB,54368.35
MAR,54398.57
APR,62440.84
MAY,65017.41
JUN,76116.64
JUL,72604.22
AUG,67421.31
SEP,70724.26
OCT,65672.51
NOV,65242.85
DEC,65364.11
