JAN,23845.67
FEB,21098.73
MAR,23136.8
APR,28613.4
MAY,30549.53
JUN,38439
JUL,34212
AUG,39797.6
SEP,36944.94
OCT,29528.8
NOV,35236
DEC,39343.47
